transaction_id,date,account_id,client_id,client_name,gender,age,account_type,transaction_type,amount,channel,city,balance_after
TXN01762,2025-06-18,ACC10253,CL1253,Blaise Mvondo,M,61,Savings,Debit,276700,Branch,Douala,0
TXN01763,2025-10-22,ACC10158,CL1158,Brigitte Nkou,F,63,Current,Credit,243585,ATM,Garoua,310567
TXN01764,2025-11-27,ACC10078,CL1078,Estelle Mballa,F,49,Current,Debit,151948,Branch,Yaoundé,389820
TXN01765,2025-12-31,ACC10088,CL1088,Estelle Mvondo,F,41,Current,Credit,368167,Online,Bafoussam,1001713
TXN01766,2025-03-31,ACC10167,CL1167,Patricia Atangana,F,61,Savings,Credit,322402,Branch,Bafoussam,1787636
TXN01767,2025-11-13,ACC10265,CL1265,Patricia Nkou,F,59,Current,Debit,95150,Branch,Douala,732818
TXN01768,2025-12-04,ACC10254,CL1254,Marie Mballa,F,33,Savings,Credit,202675,Mobile,Yaoundé,2110312
TXN01769,2025-12-24,ACC10252,CL1252,Nadine Nkou,F,43,Current,Debit,207334,ATM,Bamenda,1548717
TXN01770,2025-05-21,ACC10037,CL1037,Marie Atangana,F,37,Current,Debit,83801,Online,Garoua,853309
TXN01771,2025-09-10,ACC10194,CL1194,Lionel Nana,M,34,Current,Debit,114904,Branch,Douala,405371
TXN01772,2025-02-09,ACC10276,CL1276,Clarisse Mvondo,F,50,Current,Debit,194321,ATM,Bamenda,124816
TXN01773,2025-08-19,ACC10128,CL1128,Yvonne Mbarga,F,51,Current,Credit,216008,Mobile,Bafoussam,965006
TXN01774,2025-09-17,ACC10166,CL1166,Marie Mballa,F,55,Current,Credit,109722,ATM,Yaoundé,932702
TXN01775,2025-02-07,ACC10066,CL1066,Chantal Essomba,F,46,Savings,Credit,15007,Branch,Bafoussam,467324
TXN01776,2025-07-24,ACC10071,CL1071,Serge Etoa,M,33,Savings,Credit,181175,Mobile,Douala,328092
TXN01777,2025-01-06,ACC10129,CL1129,Clarisse Ngono,F,42,Current,Credit,20804,Online,Garoua,675240
TXN01778,2025-06-17,ACC10062,CL1062,Lionel Atangana,M,43,Current,Debit,72555,Branch,Bafoussam,1248757
TXN01779,2025-02-04,ACC10142,CL1142,Yvonne Essomba,F,33,Current,Credit,242883,ATM,Douala,782698
TXN01780,2025-03-13,ACC10233,CL1233,Patricia Ngono,F,59,Savings,Debit,230493,Branch,Garoua,159764
TXN01781,2025-03-24,ACC10221,CL1221,Blaise Tchoumi,M,62,Current,Credit,442221,Mobile,Douala,1761010
TXN01782,2025-04-01,ACC10060,CL1060,Clarisse Mballa,F,43,Current,Debit,53698,Online,Bamenda,1421354
TXN01783,2025-07-20,ACC10018,CL1018,Solange Mballa,F,56,Savings,Debit,281312,Mobile,Yaoundé,1198338
TXN01784,2025-12-13,ACC10022,CL1022,Didier Nana,M,21,Current,Debit,6877,Online,Bamenda,1067803
TXN01785,2025-07-03,ACC10250,CL1250,Arnaud Mvondo,M,23,Current,Debit,232031,Mobile,Garoua,349912
TXN01786,2025-12-12,ACC10003,CL1003,Didier Atangana,M,35,Current,Debit,19059,Mobile,Garoua,1728439
TXN01787,2025-01-25,ACC10287,CL1287,Chantal Ngono,F,44,Savings,Credit,366293,ATM,Bamenda,1085527
TXN01788,2025-06-07,ACC10204,CL1204,Solange Mballa,F,23,Current,Credit,362940,Branch,Douala,1669815
TXN01789,2025-01-25,ACC10018,CL1018,Solange Mballa,F,56,Savings,Debit,3446,Branch,Yaoundé,1476204
TXN01790,2025-07-11,ACC10271,CL1271,Didier Nana,M,39,Savings,Debit,131914,Mobile,Bafoussam,1410857
TXN01791,2025-01-09,ACC10190,CL1190,Brigitte Essomba,F,30,Savings,Debit,48912,Branch,Garoua,192400
TXN01792,2025-06-22,ACC10026,CL1026,Serge Atangana,M,63,Current,Debit,8633,Mobile,Bafoussam,1927994
TXN01793,2025-02-19,ACC10264,CL1264,Marie Ngono,F,25,Current,Debit,116641,Mobile,Douala,692843
TXN01794,2025-08-01,ACC10170,CL1170,Jean Nkou,M,40,Savings,Debit,24075,ATM,Garoua,229751
TXN01795,2025-10-15,ACC10251,CL1251,Patrick Mbarga,M,43,Savings,Credit,170177,Mobile,Douala,1838132
TXN01796,2025-07-22,ACC10231,CL1231,Patrick Mvondo,M,33,Savings,Debit,285008,Branch,Douala,89935
TXN01797,2025-04-20,ACC10013,CL1013,Clarisse Etoa,F,57,Savings,Debit,122848,ATM,Bafoussam,1301706
TXN01798,2025-03-30,ACC10240,CL1240,Serge Mvondo,M,53,Current,Credit,170537,ATM,Douala,412874
TXN01799,2025-06-11,ACC10021,CL1021,Solange Tchoumi,F,33,Current,Credit,343880,ATM,Douala,1992981
TXN01800,2025-08-23,ACC10215,CL1215,Emmanuel Tchoumi,M,30,Savings,Credit,112551,Mobile,Yaoundé,1783330
TXN01801,2025-11-29,ACC10086,CL1086,Patricia Tchoumi,F,63,Savings,Debit,146991,Online,Yaoundé,1250952
TXN01802,2025-04-22,ACC10281,CL1281,Emmanuel Tchoumi,M,59,Savings,Debit,36300,Branch,Bafoussam,1744345
TXN01803,2025-11-03,ACC10221,CL1221,Blaise Tchoumi,M,62,Current,Credit,403414,Branch,Douala,1722203
TXN01804,2025-10-19,ACC10255,CL1255,Patrick Mballa,M,53,Current,Debit,282113,Mobile,Garoua,299124
TXN01805,2025-11-04,ACC10135,CL1135,Serge Nana,M,21,Current,Credit,50673,Online,Bamenda,296146
TXN01806,2025-12-22,ACC10124,CL1124,Chantal Mballa,F,53,Current,Credit,356415,Mobile,Bamenda,1324461
TXN01807,2025-11-22,ACC10202,CL1202,Chantal Mvondo,F,59,Current,Credit,92923,Online,Garoua,715795
TXN01808,2025-06-21,ACC10034,CL1034,Nadine Mballa,F,50,Savings,Credit,36396,ATM,Douala,1015708
TXN01809,2025-09-19,ACC10056,CL1056,Emmanuel Ngono,M,47,Savings,Credit,201472,Mobile,Yaoundé,1796159
TXN01810,2025-01-11,ACC10137,CL1137,Solange Mballa,F,47,Current,Debit,122952,ATM,Garoua,438188
TXN01811,2025-08-08,ACC10198,CL1198,Emmanuel Ngono,M,57,Savings,Credit,124939,Mobile,Garoua,472471
TXN01812,2025-03-12,ACC10137,CL1137,Solange Mballa,F,47,Current,Debit,32416,Online,Garoua,528724
TXN01813,2025-04-14,ACC10165,CL1165,Emmanuel Etoa,M,64,Current,Credit,156511,Mobile,Garoua,395889
TXN01814,2025-11-25,ACC10148,CL1148,Solange Nkou,F,60,Savings,Credit,108156,ATM,Yaoundé,1481796
TXN01815,2025-06-18,ACC10174,CL1174,Estelle Essomba,F,27,Current,Debit,233640,Mobile,Bafoussam,0
TXN01816,2025-11-26,ACC10004,CL1004,Emmanuel Atangana,M,42,Savings,Credit,167481,ATM,Bafoussam,669026
TXN01817,2025-05-28,ACC10000,CL1000,Jean Mballa,M,36,Savings,Credit,340762,ATM,Douala,1935254
TXN01818,2025-06-25,ACC10024,CL1024,Paul Mvondo,M,25,Savings,Debit,174681,Mobile,Bamenda,144575
TXN01819,2025-01-28,ACC10160,CL1160,Lionel Mballa,M,64,Savings,Debit,283754,Mobile,Douala,1660820
TXN01820,2025-09-24,ACC10181,CL1181,Serge Nkou,M,29,Savings,Debit,201008,Online,Garoua,1412765
TXN01821,2025-11-19,ACC10141,CL1141,Blaise Nana,M,51,Current,Debit,232924,ATM,Bafoussam,974530
TXN01822,2025-02-05,ACC10267,CL1267,Brigitte Etoa,F,28,Savings,Debit,258762,Mobile,Yaoundé,837809
TXN01823,2025-04-15,ACC10131,CL1131,Clarisse Atangana,F,53,Current,Debit,75203,Mobile,Yaoundé,841439
TXN01824,2025-10-31,ACC10081,CL1081,Solange Mvondo,F,47,Savings,Debit,92056,Mobile,Yaoundé,1704643
TXN01825,2025-02-10,ACC10033,CL1033,Clarisse Etoa,F,33,Current,Debit,267036,Branch,Douala,76947
TXN01826,2025-03-26,ACC10112,CL1112,Yvonne Essomba,F,32,Current,Credit,164296,Mobile,Yaoundé,2021460
TXN01827,2025-04-01,ACC10131,CL1131,Clarisse Atangana,F,53,Current,Debit,223306,Mobile,Yaoundé,693336
TXN01828,2025-10-23,ACC10227,CL1227,Patricia Ngono,F,42,Savings,Credit,150607,Branch,Yaoundé,2123163
TXN01829,2025-09-04,ACC10060,CL1060,Clarisse Mballa,F,43,Current,Debit,143533,ATM,Bamenda,1331519
TXN01830,2025-07-13,ACC10258,CL1258,Blaise Mvondo,M,44,Current,Credit,209794,Mobile,Bamenda,1939923
TXN01831,2025-08-05,ACC10212,CL1212,Solange Mbarga,F,46,Current,Credit,232408,Branch,Bafoussam,747078
TXN01832,2025-01-11,ACC10204,CL1204,Solange Mballa,F,23,Current,Debit,253707,Branch,Douala,1053168
TXN01833,2025-02-12,ACC10194,CL1194,Lionel Nana,M,34,Current,Credit,448764,Online,Douala,969039
TXN01834,2025-03-31,ACC10244,CL1244,Nadine Mvondo,F,49,Savings,Debit,290853,Online,Bamenda,1658867
TXN01835,2025-06-06,ACC10299,CL1299,Jean Nkou,M,29,Current,Credit,244086,Branch,Bafoussam,1383205
TXN01836,2025-10-15,ACC10239,CL1239,Solange Mbarga,F,54,Current,Credit,197685,Branch,Yaoundé,423583
TXN01837,2025-03-11,ACC10037,CL1037,Marie Atangana,F,37,Current,Debit,175710,Branch,Garoua,761400
TXN01838,2025-04-08,ACC10068,CL1068,Serge Mballa,M,34,Current,Debit,82120,ATM,Garoua,943030
TXN01839,2025-07-11,ACC10187,CL1187,Yvonne Nana,F,59,Savings,Debit,263510,Branch,Garoua,1449733
TXN01840,2025-08-01,ACC10046,CL1046,Clarisse Etoa,F,44,Savings,Credit,486328,Branch,Bafoussam,1455267
TXN01841,2025-09-08,ACC10092,CL1092,Lionel Etoa,M,50,Current,Credit,202346,Online,Bafoussam,604225
TXN01842,2025-01-20,ACC10169,CL1169,Paul Mvondo,M,65,Current,Debit,215322,ATM,Bafoussam,79365
TXN01843,2025-10-17,ACC10082,CL1082,Chantal Tchoumi,F,65,Current,Credit,489704,Mobile,Yaoundé,1540003
TXN01844,2025-05-11,ACC10041,CL1041,Franck Atangana,M,28,Savings,Debit,229745,Online,Bamenda,1034336
TXN01845,2025-12-19,ACC10021,CL1021,Solange Tchoumi,F,33,Current,Credit,333912,Online,Douala,1983013
TXN01846,2025-08-06,ACC10043,CL1043,Patrick Etoa,M,37,Savings,Debit,203025,Mobile,Garoua,1255611
TXN01847,2025-01-18,ACC10184,CL1184,Jean Mvondo,M,46,Savings,Debit,251465,Online,Garoua,826703
TXN01848,2025-05-14,ACC10160,CL1160,Lionel Mballa,M,64,Savings,Debit,78533,Branch,Douala,1866041
TXN01849,2025-05-07,ACC10064,CL1064,Marie Nana,F,55,Current,Debit,134320,Mobile,Douala,820176
TXN01850,2025-02-17,ACC10203,CL1203,Didier Mbarga,M,43,Savings,Debit,62200,Branch,Garoua,581810
TXN01851,2025-10-28,ACC10107,CL1107,Brigitte Etoa,F,28,Current,Credit,371183,ATM,Douala,671907
TXN01852,2025-03-26,ACC10048,CL1048,Emmanuel Mballa,M,28,Savings,Debit,222744,Branch,Yaoundé,398411
TXN01853,2025-06-04,ACC10231,CL1231,Patrick Mvondo,M,33,Savings,Credit,363721,Branch,Douala,738664
TXN01854,2025-07-30,ACC10012,CL1012,Patrick Nkou,M,35,Current,Credit,385792,ATM,Yaoundé,1277095
TXN01855,2025-03-15,ACC10037,CL1037,Marie Atangana,F,37,Current,Debit,181561,Online,Garoua,755549
TXN01856,2025-12-24,ACC10145,CL1145,Blaise Mbarga,M,54,Savings,Debit,209651,Online,Garoua,1355423
TXN01857,2025-09-09,ACC10183,CL1183,Lionel Nkou,M,63,Current,Debit,89289,ATM,Bamenda,921295
TXN01858,2025-12-23,ACC10077,CL1077,Blaise Mvondo,M,37,Current,Debit,37617,Branch,Douala,1618410
TXN01859,2025-05-28,ACC10169,CL1169,Paul Mvondo,M,65,Current,Credit,344157,Branch,Bafoussam,638844
TXN01860,2025-07-11,ACC10249,CL1249,Nadine Mbarga,F,54,Savings,Debit,93485,Mobile,Bafoussam,1059741
TXN01861,2025-09-07,ACC10044,CL1044,Yvonne Essomba,F,25,Current,Debit,104819,Mobile,Yaoundé,1247846
TXN01862,2025-10-18,ACC10125,CL1125,Lionel Nkou,M,48,Current,Debit,237276,Mobile,Bafoussam,0
TXN01863,2025-01-31,ACC10049,CL1049,Patricia Etoa,F,42,Current,Debit,106350,Mobile,Douala,1003569
TXN01864,2025-07-29,ACC10230,CL1230,Solange Essomba,F,22,Current,Debit,136975,Branch,Bafoussam,291063
TXN01865,2025-02-10,ACC10002,CL1002,Franck Etoa,M,53,Savings,Debit,88097,Online,Bamenda,1138919
TXN01866,2025-03-05,ACC10054,CL1054,Jean Mballa,M,44,Current,Debit,199038,Online,Yaoundé,291524
TXN01867,2025-01-16,ACC10169,CL1169,Paul Mvondo,M,65,Current,Debit,180386,Mobile,Bafoussam,114301
TXN01868,2025-12-11,ACC10269,CL1269,Yvonne Etoa,F,28,Savings,Credit,255381,ATM,Douala,1253383
TXN01869,2025-05-17,ACC10227,CL1227,Patricia Ngono,F,42,Savings,Debit,33011,ATM,Yaoundé,1939545
TXN01870,2025-04-19,ACC10055,CL1055,Paul Essomba,M,56,Savings,Debit,51773,ATM,Garoua,1939694
TXN01871,2025-09-24,ACC10133,CL1133,Marie Etoa,F,38,Savings,Credit,317137,Online,Bamenda,2312607
TXN01872,2025-06-22,ACC10174,CL1174,Estelle Essomba,F,27,Current,Credit,249109,Branch,Bafoussam,426091
TXN01873,2025-12-16,ACC10275,CL1275,Solange Atangana,F,47,Savings,Credit,195398,Online,Bamenda,508227
TXN01874,2025-05-03,ACC10238,CL1238,Lionel Ngono,M,37,Current,Credit,429263,Online,Yaoundé,2312419
TXN01875,2025-11-09,ACC10114,CL1114,Emmanuel Ngono,M,57,Savings,Credit,199409,ATM,Bafoussam,769903
TXN01876,2025-06-19,ACC10202,CL1202,Chantal Mvondo,F,59,Current,Credit,458744,ATM,Garoua,1081616
TXN01877,2025-12-24,ACC10133,CL1133,Marie Etoa,F,38,Savings,Debit,240557,Branch,Bamenda,1754913
TXN01878,2025-11-05,ACC10242,CL1242,Estelle Atangana,F,26,Savings,Debit,14463,ATM,Bafoussam,94650
TXN01879,2025-12-25,ACC10240,CL1240,Serge Mvondo,M,53,Current,Credit,499630,Mobile,Douala,741967
TXN01880,2025-11-13,ACC10209,CL1209,Patrick Tchoumi,M,48,Current,Credit,237935,Branch,Bamenda,1775862
TXN01881,2025-04-07,ACC10248,CL1248,Emmanuel Mballa,M,48,Current,Credit,347149,ATM,Yaoundé,901648
TXN01882,2025-11-21,ACC10230,CL1230,Solange Essomba,F,22,Current,Credit,9719,Online,Bafoussam,437757
TXN01883,2025-12-14,ACC10029,CL1029,Jean Essomba,M,25,Savings,Debit,171668,Branch,Bamenda,462341
TXN01884,2025-07-24,ACC10270,CL1270,Blaise Mbarga,M,64,Current,Debit,255036,ATM,Bafoussam,1282978
TXN01885,2025-09-01,ACC10118,CL1118,Emmanuel Etoa,M,32,Savings,Credit,225351,ATM,Bamenda,603623
TXN01886,2025-11-07,ACC10159,CL1159,Lionel Mvondo,M,39,Current,Credit,155068,Mobile,Douala,664353
TXN01887,2025-10-20,ACC10087,CL1087,Nadine Mvondo,F,32,Current,Debit,273658,ATM,Yaoundé,571380
TXN01888,2025-02-14,ACC10107,CL1107,Brigitte Etoa,F,28,Current,Debit,262056,Online,Douala,38668
TXN01889,2025-08-17,ACC10202,CL1202,Chantal Mvondo,F,59,Current,Credit,89108,ATM,Garoua,711980
TXN01890,2025-10-04,ACC10176,CL1176,Lionel Nkou,M,24,Savings,Credit,348415,Mobile,Bafoussam,662496
TXN01891,2025-03-29,ACC10192,CL1192,Lionel Nana,M,56,Savings,Debit,111960,ATM,Bafoussam,799568
TXN01892,2025-01-15,ACC10176,CL1176,Lionel Nkou,M,24,Savings,Debit,229009,Mobile,Bafoussam,85072
TXN01893,2025-07-16,ACC10068,CL1068,Serge Mballa,M,34,Current,Credit,474247,Online,Garoua,1499397
TXN01894,2025-12-07,ACC10021,CL1021,Solange Tchoumi,F,33,Current,Debit,136071,Branch,Douala,1513030
TXN01895,2025-10-01,ACC10108,CL1108,Franck Etoa,M,51,Current,Debit,72175,Branch,Bafoussam,188643
TXN01896,2025-04-25,ACC10236,CL1236,Serge Mvondo,M,33,Current,Debit,175483,ATM,Bafoussam,842730
TXN01897,2025-07-15,ACC10128,CL1128,Yvonne Mbarga,F,51,Current,Credit,198661,Branch,Bafoussam,947659
TXN01898,2025-05-13,ACC10030,CL1030,Estelle Nana,F,29,Current,Debit,118205,ATM,Bamenda,441397
TXN01899,2025-02-27,ACC10063,CL1063,Arnaud Tchoumi,M,33,Savings,Credit,46969,ATM,Bafoussam,1583399
TXN01900,2025-10-31,ACC10090,CL1090,Paul Nkou,M,22,Savings,Credit,389277,Mobile,Douala,2199267
TXN01901,2025-03-07,ACC10166,CL1166,Marie Mballa,F,55,Current,Debit,193800,Online,Yaoundé,629180
TXN01902,2025-01-01,ACC10230,CL1230,Solange Essomba,F,22,Current,Credit,303470,Online,Bafoussam,731508
TXN01903,2025-04-08,ACC10046,CL1046,Clarisse Etoa,F,44,Savings,Debit,281810,Branch,Bafoussam,687129
TXN01904,2025-07-06,ACC10171,CL1171,Didier Ngono,M,45,Current,Credit,168584,Mobile,Garoua,1624695
TXN01905,2025-07-22,ACC10135,CL1135,Serge Nana,M,21,Current,Debit,56881,ATM,Bamenda,188592
TXN01906,2025-03-16,ACC10038,CL1038,Nadine Etoa,F,39,Savings,Credit,166636,Online,Douala,1431265
TXN01907,2025-12-15,ACC10203,CL1203,Didier Mbarga,M,43,Savings,Debit,263056,Branch,Garoua,380954
TXN01908,2025-03-16,ACC10167,CL1167,Patricia Atangana,F,61,Savings,Debit,149579,ATM,Bafoussam,1315655
TXN01909,2025-09-15,ACC10079,CL1079,Sandrine Essomba,F,55,Savings,Credit,162948,ATM,Yaoundé,529262
TXN01910,2025-12-28,ACC10116,CL1116,Yvonne Mvondo,F,40,Current,Credit,445422,Branch,Bamenda,1135850
TXN01911,2025-05-30,ACC10278,CL1278,Serge Ngono,M,31,Savings,Debit,260535,Branch,Bafoussam,515127
TXN01912,2025-03-20,ACC10137,CL1137,Solange Mballa,F,47,Current,Debit,175663,Mobile,Garoua,385477
TXN01913,2025-04-02,ACC10262,CL1262,Patrick Tchoumi,M,48,Savings,Debit,28559,Branch,Bafoussam,178813
TXN01914,2025-12-04,ACC10215,CL1215,Emmanuel Tchoumi,M,30,Savings,Credit,157815,Mobile,Yaoundé,1828594
TXN01915,2025-07-20,ACC10075,CL1075,Paul Mvondo,M,29,Current,Debit,288279,Online,Garoua,1345595
TXN01916,2025-08-31,ACC10083,CL1083,Patrick Mballa,M,45,Savings,Credit,356414,Online,Garoua,1430305
TXN01917,2025-02-06,ACC10139,CL1139,Serge Atangana,M,42,Current,Credit,206029,Online,Bamenda,1976845
TXN01918,2025-04-10,ACC10255,CL1255,Patrick Mballa,M,53,Current,Credit,366101,Branch,Garoua,947338
TXN01919,2025-06-15,ACC10084,CL1084,Serge Atangana,M,52,Current,Debit,69629,ATM,Yaoundé,685285
TXN01920,2025-12-02,ACC10204,CL1204,Solange Mballa,F,23,Current,Credit,240878,Mobile,Douala,1547753
TXN01921,2025-12-23,ACC10280,CL1280,Patricia Nana,F,26,Savings,Debit,232674,Branch,Bamenda,1058438
TXN01922,2025-03-16,ACC10093,CL1093,Emmanuel Mballa,M,27,Savings,Credit,471400,Mobile,Bamenda,2469417
TXN01923,2025-11-30,ACC10148,CL1148,Solange Nkou,F,60,Savings,Debit,103579,ATM,Yaoundé,1270061
TXN01924,2025-10-22,ACC10093,CL1093,Emmanuel Mballa,M,27,Savings,Credit,381610,ATM,Bamenda,2379627
TXN01925,2025-08-07,ACC10155,CL1155,Solange Ngono,F,25,Current,Debit,198423,Mobile,Garoua,1083804
TXN01926,2025-07-02,ACC10078,CL1078,Estelle Mballa,F,49,Current,Debit,51356,Branch,Yaoundé,490412
TXN01927,2025-03-02,ACC10287,CL1287,Chantal Ngono,F,44,Savings,Debit,28510,Online,Bamenda,690724
TXN01928,2025-11-18,ACC10209,CL1209,Patrick Tchoumi,M,48,Current,Credit,78892,Branch,Bamenda,1616819
TXN01929,2025-03-02,ACC10201,CL1201,Emmanuel Ngono,M,60,Savings,Debit,18822,Mobile,Yaoundé,601819
TXN01930,2025-06-04,ACC10276,CL1276,Clarisse Mvondo,F,50,Current,Credit,257180,Mobile,Bamenda,576317
TXN01931,2025-12-21,ACC10292,CL1292,Estelle Etoa,F,58,Savings,Credit,407768,ATM,Bafoussam,563758
TXN01932,2025-11-29,ACC10225,CL1225,Brigitte Atangana,F,47,Savings,Credit,454454,Branch,Bafoussam,2159582
TXN01933,2025-12-01,ACC10290,CL1290,Patrick Tchoumi,M,41,Savings,Credit,332524,Branch,Douala,1427462
TXN01934,2025-03-03,ACC10241,CL1241,Blaise Essomba,M,22,Savings,Credit,7083,ATM,Garoua,888507
TXN01935,2025-09-08,ACC10023,CL1023,Paul Essomba,M,40,Savings,Debit,64990,Mobile,Douala,490154
TXN01936,2025-05-21,ACC10215,CL1215,Emmanuel Tchoumi,M,30,Savings,Debit,252395,ATM,Yaoundé,1418384
TXN01937,2025-09-05,ACC10077,CL1077,Blaise Mvondo,M,37,Current,Debit,202305,Branch,Douala,1453722
TXN01938,2025-03-06,ACC10215,CL1215,Emmanuel Tchoumi,M,30,Savings,Credit,300590,ATM,Yaoundé,1971369
TXN01939,2025-10-03,ACC10122,CL1122,Emmanuel Mballa,M,30,Savings,Credit,34291,Mobile,Yaoundé,432256
TXN01940,2025-12-25,ACC10271,CL1271,Didier Nana,M,39,Savings,Credit,427176,ATM,Bafoussam,1969947
TXN01941,2025-10-02,ACC10237,CL1237,Chantal Nana,F,54,Savings,Credit,292535,Branch,Garoua,2055680
TXN01942,2025-10-27,ACC10137,CL1137,Solange Mballa,F,47,Current,Debit,273053,ATM,Garoua,288087
TXN01943,2025-04-03,ACC10176,CL1176,Lionel Nkou,M,24,Savings,Debit,62512,Mobile,Bafoussam,251569
TXN01944,2025-08-17,ACC10268,CL1268,Solange Mbarga,F,37,Current,Debit,291833,Online,Bafoussam,208153
TXN01945,2025-03-07,ACC10279,CL1279,Clarisse Mballa,F,33,Current,Debit,21522,Mobile,Bamenda,290979
TXN01946,2025-10-15,ACC10028,CL1028,Lionel Etoa,M,21,Savings,Debit,47043,Online,Yaoundé,483082
TXN01947,2025-03-05,ACC10117,CL1117,Lionel Mbarga,M,34,Current,Debit,45360,Online,Douala,1389658
TXN01948,2025-03-29,ACC10053,CL1053,Didier Nkou,M,44,Savings,Credit,286436,Branch,Bamenda,1237764
TXN01949,2025-06-03,ACC10204,CL1204,Solange Mballa,F,23,Current,Debit,131200,ATM,Douala,1175675
TXN01950,2025-10-01,ACC10160,CL1160,Lionel Mballa,M,64,Savings,Credit,346588,Branch,Douala,2291162
TXN01951,2025-12-22,ACC10030,CL1030,Estelle Nana,F,29,Current,Debit,258133,Online,Bamenda,301469
TXN01952,2025-10-03,ACC10146,CL1146,Arnaud Ngono,M,25,Current,Credit,318808,Mobile,Garoua,1078822
TXN01953,2025-05-02,ACC10185,CL1185,Clarisse Mbarga,F,41,Savings,Debit,24454,ATM,Bamenda,163291
TXN01954,2025-06-03,ACC10087,CL1087,Nadine Mvondo,F,32,Current,Debit,75274,Mobile,Yaoundé,769764
TXN01955,2025-04-21,ACC10088,CL1088,Estelle Mvondo,F,41,Current,Debit,290444,Online,Bafoussam,343102
TXN01956,2025-11-15,ACC10198,CL1198,Emmanuel Ngono,M,57,Savings,Credit,68366,Branch,Garoua,415898
TXN01957,2025-05-11,ACC10189,CL1189,Yvonne Atangana,F,47,Current,Debit,289279,Online,Yaoundé,655709
TXN01958,2025-03-25,ACC10210,CL1210,Brigitte Mbarga,F,46,Current,Credit,341666,Branch,Yaoundé,752110
TXN01959,2025-05-11,ACC10282,CL1282,Paul Nkou,M,62,Current,Credit,44649,Branch,Bamenda,1460167
TXN01960,2025-04-15,ACC10109,CL1109,Serge Etoa,M,44,Current,Debit,281968,ATM,Douala,0
TXN01961,2025-12-23,ACC10280,CL1280,Patricia Nana,F,26,Savings,Credit,332937,Mobile,Bamenda,1624049
TXN01962,2025-12-03,ACC10222,CL1222,Solange Ngono,F,24,Savings,Credit,296510,Mobile,Garoua,2047230
TXN01963,2025-03-20,ACC10172,CL1172,Patricia Ngono,F,47,Current,Credit,431738,Online,Yaoundé,1772854
TXN01964,2025-01-14,ACC10063,CL1063,Arnaud Tchoumi,M,33,Savings,Credit,199674,Mobile,Bafoussam,1736104
TXN01965,2025-03-05,ACC10001,CL1001,Didier Mbarga,M,58,Savings,Debit,142623,ATM,Garoua,0
TXN01966,2025-06-18,ACC10265,CL1265,Patricia Nkou,F,59,Current,Credit,35581,ATM,Douala,863549
TXN01967,2025-06-20,ACC10208,CL1208,Clarisse Atangana,F,23,Savings,Credit,477706,Online,Garoua,1491880
TXN01968,2025-05-21,ACC10130,CL1130,Solange Nkou,F,50,Current,Debit,119366,ATM,Yaoundé,459952
TXN01969,2025-04-24,ACC10054,CL1054,Jean Mballa,M,44,Current,Debit,198738,Branch,Yaoundé,291824
TXN01970,2025-03-31,ACC10198,CL1198,Emmanuel Ngono,M,57,Savings,Debit,65751,Online,Garoua,281781
TXN01971,2025-09-28,ACC10222,CL1222,Solange Ngono,F,24,Savings,Credit,51090,Online,Garoua,1801810
TXN01972,2025-05-19,ACC10225,CL1225,Brigitte Atangana,F,47,Savings,Credit,290166,ATM,Bafoussam,1995294
TXN01973,2025-06-12,ACC10060,CL1060,Clarisse Mballa,F,43,Current,Debit,90520,Branch,Bamenda,1384532
TXN01974,2025-12-14,ACC10127,CL1127,Emmanuel Mvondo,M,54,Current,Debit,181970,Branch,Garoua,248640
TXN01975,2025-03-07,ACC10090,CL1090,Paul Nkou,M,22,Savings,Credit,311541,Online,Douala,2121531
TXN01976,2025-03-21,ACC10157,CL1157,Clarisse Etoa,F,45,Current,Debit,270256,Mobile,Bamenda,985211
TXN01977,2025-10-18,ACC10061,CL1061,Marie Mbarga,F,37,Current,Debit,199600,Online,Douala,0
TXN01978,2025-12-29,ACC10239,CL1239,Solange Mbarga,F,54,Current,Debit,195065,Mobile,Yaoundé,30833
TXN01979,2025-08-23,ACC10214,CL1214,Sandrine Ngono,F,36,Savings,Credit,371559,Mobile,Yaoundé,958363
TXN01980,2025-08-28,ACC10165,CL1165,Emmanuel Etoa,M,64,Current,Credit,186598,Online,Garoua,425976
TXN01981,2025-09-24,ACC10260,CL1260,Sandrine Mbarga,F,26,Current,Credit,225272,Mobile,Bafoussam,918040
TXN01982,2025-02-14,ACC10101,CL1101,Sandrine Nkou,F,52,Savings,Credit,334255,Online,Bafoussam,1406721
TXN01983,2025-06-10,ACC10290,CL1290,Patrick Tchoumi,M,41,Savings,Credit,405005,ATM,Douala,1499943
TXN01984,2025-05-03,ACC10077,CL1077,Blaise Mvondo,M,37,Current,Debit,41209,ATM,Douala,1614818
TXN01985,2025-02-13,ACC10018,CL1018,Solange Mballa,F,56,Savings,Debit,31100,Online,Yaoundé,1448550
TXN01986,2025-01-06,ACC10277,CL1277,Emmanuel Atangana,M,53,Savings,Credit,424806,Branch,Yaoundé,1561344
TXN01987,2025-09-12,ACC10009,CL1009,Paul Atangana,M,38,Current,Debit,252477,ATM,Garoua,138633
TXN01988,2025-11-12,ACC10242,CL1242,Estelle Atangana,F,26,Savings,Credit,8287,Mobile,Bafoussam,117400
TXN01989,2025-12-26,ACC10228,CL1228,Brigitte Atangana,F,29,Savings,Debit,223811,Online,Bamenda,475429
